CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;05:16:29:086;41,37229346;2,30017644;693,370408709161;2274,83737170936;9,9375;64,319458;1000;22,75;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-111,972656;186;0,292;32;0;2831;195,36;246,4508;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:29:664;41,22209176;2,30821985;1089,60695366561;3574,82607786429;10,46875;116,740723;6365;35,75;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;26,015625;239;0,384;-2048;-2080;3555;258,94;28,6414;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:30:438;41,13787041;2,07760806;1478,31063654739;4850,10066881015;9,859375;186,47644;1420;48,5;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;121,113281;246;0,404;1728;1728;224;265,32;126,8646;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:30:680;41,23881038;2,05793354;617,221762638539;2025,00584773502;4,226562;208,289795;1000;20,25;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;178,945312;193;0,304;512;384;697;205,26;178,8794;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:33:078;41,37092955;2,29586302;693,372575912625;2274,84448195718;9,726562;64,259033;1000;22,75;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,148438;184;0,292;64;0;2831;194,04;246,6046;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:33:641;41,22629045;2,31126535;1043,88440002222;3424,81769496889;10,480469;115,169678;6365;34,25;34560D;VLG64ZA;1014;-10,898;28,477;258;-0,75;258;24,609375;239;0,384;-2208;-2176;3555;258,5;28,4491;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:34:414;41,13544105;2,08321322;1516,41193184815;4975,1049224847;9,980469;184,927368;1420;49,75;345359;VLG4SW;1014;-28,477;117,949;268;-2,156;274;112,324219;248;0,408;2016;2016;224;268,62;117,9932;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:34:656;41,23495494;2,05801332;624,842355015688;2050,00779202967;4,429688;206,828613;1000;20,5;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;179,296875;199;0,312;384;416;697;212,08;179,187;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:37:070;41,36950217;2,29139774;693,374766053632;2274,8516674594;9,507812;64,198608;1000;22,75;C0173E;ACA822;1014;-0,352;-113,555;194;NV;196;-112,324219;185;0,292;32;32;2831;194,48;246,3354;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:37:625;41,23059062;2,31389135;1005,78209809214;3299,81013870461;10,480469;113,615112;6365;33;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;20,917969;238;0,38;-2336;-2272;3555;258,72;25,6696;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:38:391;41,13362954;2,08950241;1562,13293050881;5125,10820373054;10,070312;183,251953;1420;51,25;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;104,238281;248;0,412;2080;2176;224;270,6;109,4348;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:38:641;41,23095242;2,05804979;640,083001595922;2100,00991495596;4,644531;205,471802;1000;21;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;179,648438;204;0,32;512;448;697;218,24;179,4727;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:41:063;41,36804082;2,28695384;693,376887964085;2274,85862910809;9,289062;64,14917;1000;22,75;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,5;185;0,292;-32;32;2831;195,36;246,4508;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:41:594;41,23502132;2,31622675;952,439977458678;3124,80317564553;10,472656;112,049561;6365;31,25;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;16,699219;240;0,384;-2400;-2304;3555;258,72;21,7969;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:42:367;41,13241093;2,09606006;1607,85359087959;5275,11037510139;10,132812;181,543579;1420;52,75;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;96,503906;248;0,412;2272;2272;224;271,92;103,623;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:42:570;41,28985564;2,09687997;7,62009999901056;25,0003288807538;0,691406;199,802856;1000;0,25;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-114,785156;106;0,16;64;64;530;99,88;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:42:617;41,226853;2,05806242;647,70370026771;2125,01220798631;4,867188;204,21936;1000;21,25;346692;VLG4VF;1014;0,527;179,824;224;0,062;222;179,824219;210;0,332;640;672;697;223,08;179,7418;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:45:063;41,36657577;2,28260812;693,378908202052;2274,86525718562;9,074219;64,110718;1000;22,75;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,5;185;0,292;0;0;2831;195,8;246,1816;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:45:570;41,23958191;2,31815951;906,718116831966;2974,79706642699;10,453125;110,478516;6365;29,75;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;13,359375;239;0,38;-2176;-2176;3555;258,5;17,8033;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:46:344;41,1317981;2,1026579;1653,57388797123;5425,11135461153;10,167969;179,846191;1420;54,25;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;92,460938;249;0,412;2688;2624;224;272,58;95,8942;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:46:602;41,22259109;2,05805498;662,944466499612;2175,01472347059;5,101562;203,043823;1000;21,75;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;0;217;0,34;608;448;697;228,14;180;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:46:641;41,28901024;2,09425178;7,40587711334229E-05;0,000242974978685379;0,785156;206,729736;1000;0;3C65C2;DLH03K;1014;-0,176;-114,434;118;0,844;124;-114,785156;123;0,184;0;64;530;118,58;245,5939;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:49:055;41,36509047;2,27817906;693,380918569863;2274,87185288075;8,855469;64,066772;1000;22,75;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,324219;186;0,292;32;32;2831;195,36;246,4508;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:49:555;41,24417969;2,31982853;868,616453438066;2849,79160509774;10,429688;108,912964;6365;28,5;34560D;VLG64ZA;1014;-4,746;14,941;258;-0,375;256;11,601562;239;0,38;-2144;-2240;3555;258,94;15,0018;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:50:320;41,13140661;2,10933825;1706,91397102922;5600,11163271151;10,199219;178,137817;1420;56;345359;VLG4SW;1014;-3,867;93,691;274;-0,156;276;91,582031;248;0,416;2688;2656;224;273,02;94,2023;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:50:586;41,21835245;2,05807105;670,565274414606;2200,01737491042;5,335938;201,967163;1000;22;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,648438;222;0,348;768;800;697;237,16;180,4834;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:50:703;41,28795206;2,09114632;2,21021473407745E-05;7,25136090815067E-05;0,910156;212,843628;1000;-0,25;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-114,785156;137;0,208;-1056;96;530;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:53:047;41,36369402;2,2738849;693,382826116867;2274,87811123726;8,644531;64,006348;1000;22,75;C0173E;ACA822;1014;-0,527;-113,73;196;NV;198;-112,5;186;0,292;32;0;2831;195,36;246,4508;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:53:531;41,24881929;2,32124703;822,894983387552;2699,78677729722;10,402344;107,347412;6365;27;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;10,722656;240;0,38;-1856;-1856;3555;259,6;13,6066;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:54:297;41,13109997;2,1160122;1760,25389345083;5775,11138378923;10,234375;176,44043;1420;57,75;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;90,527344;248;0,416;2688;2656;224;273,68;92,9333;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:54:563;41,21390456;2,05800123;701,046157442033;2300,02027518212;5,585938;200,9729;1000;23;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,472656;226;0,356;1248;1600;697;242,22;180,4724;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:54:750;41,28682453;2,08787562;7,61994107719511;24,9998074837048;1,050781;217,628174;1000;0,25;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-113,203125;146;0,22;1760;1408;530;147,62;245,1654;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:57:047;41,36223652;2,26952905;701,004706474021;2299,88428118823;8,429688;63,956909;1000;23;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,675781;184;0,292;32;0;2831;194,92;246,0663;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:57:508;41,25350666;2,32258551;792,413603676483;2599,78224748595;10,378906;105,765381;6365;26;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;10,195312;241;0,38;-1664;-1600;3555;260,48;12,6453;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:58:273;41,13094487;2,12271632;1813,59362626262;5950,11051278745;10,269531;174,743042;1420;59,5;345359;VLG4SW;1014;N/A;N/A;N/A;N/A;N/A;90,351562;249;0,416;2624;2624;224;274,56;92,2961;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:58:555;41,20935102;2,05792707;739,147109991871;2425,02340434573;5,84375;200,044556;1000;24,25;346692;VLG4VF;1014;-0,527;-179,473;244;0;244;-179,121094;229;0,36;2272;2368;697;244,2;180,4669;No alert, no SPI, aircraft airbone
CAT048;20;129;05:16:58:797;41,28565253;2,08447159;60,9598276475444;199,99944093917;1,203125;221,396484;1000;2;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-111,796875;148;0,224;2336;2688;530;149,16;244,9786;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:01:039;41,36077446;2,2651802;701,006534238346;2299,89027779054;8,214844;63,907471;1000;23;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,851562;184;0,288;32;0;2831;194,92;246,0663;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:01:484;41,25817774;2,32400457;761,932221997529;2499,77771121837;10,367188;104,177856;6365;25;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;10,195312;241;0,38;-1472;-1408;3555;262,02;12,1234;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:02:539;41,20482108;2,05789522;792,488111976534;2600,02669729709;6,101562;199,182129;1000;26;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,769531;231;0,364;2656;2784;697;246,18;180,6976;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:02:820;41,28446739;2,08110366;106,679687228985;349,998985048344;1,359375;224,23645;1000;3,5;3C65C2;DLH03K;1014;-0,703;-115,137;148;-0,094;146;-111,621094;143;0,216;2528;2560;530;148,06;244,8193;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:05:031;41,35931235;2,26073471;701,008356952108;2299,89625782276;7,996094;63,841553;1000;23;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-112,851562;185;0,292;-128;-160;2831;196,24;245,918;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:05:461;41,26292021;2,32526416;731,450981228612;2399,77363725408;10,355469;102,573853;6365;24;34560D;VLG64ZA;1014;-8,086;11,25;262;-0,531;258;8,4375;241;0,38;-1216;-1088;3555;261,36;11,4807;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:06:523;41,20031564;2,05785607;845,829156224616;2775,03012890797;6,359375;198,396606;1000;27,75;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,59375;229;0,364;2784;2912;697;246,18;180,6976;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:06:836;41,28334745;2,07786837;160,019524392672;524,998456408454;1,511719;226,439209;1000;5,25;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-114,960938;141;0,216;2368;2560;530;148,06;244,8193;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:09:023;41,35782149;2,25631228;693,390114793554;2274,90202421928;7,777344;63,786621;1000;22,75;C0173E;ACA822;1014;-0,527;-114,258;198;NV;198;-113,203125;186;0,292;-416;-416;2831;197,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:09:438;41,26766307;2,32624904;708,589964235201;2324,77029826142;10,339844;100,980835;6365;23,25;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;5,625;241;0,38;-928;-768;3555;260,7;9,4977;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:10:508;41,19570952;2,05774713;899,170265298337;2950,0337732014;6,625;197,682495;1000;29,5;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,242188;229;0,364;2816;2784;697;246,18;181,1591;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:10:844;41,28198836;2,07463268;213,359345274046;699,997874348901;1,675781;227,872925;1000;7;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-124,453125;142;0,22;2528;2560;530;149,16;240,683;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:13:016;41,35634576;2,25187976;685,771828752942;2249,9076466458;7,558594;63,720703;1000;22,5;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,203125;187;0,296;-512;-608;2831;198;245,506;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:13:414;41,27246733;2,32679846;700,969271818176;2299,76802575194;10,3125;99,382324;6365;23;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;2,8125;240;0,376;-576;-416;3555;258,94;6,6577;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:14:500;41,19119084;2,05762818;952,511401081458;3125,03750512409;6,886719;197,039795;1000;31,25;346692;VLG4VF;1014;0,879;-178,77;248;0,125;246;-178,242188;229;0,368;2560;2592;697;247,28;181,3898;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:14:844;41,28009227;2,07193671;259,079213114455;849,99744555443;1,84375;227,796021;1000;8,5;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-139,042969;144;0,224;2272;2592;530;149,38;230,9766;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:17:016;41,35483215;2,24747666;670,53347524628;2199,91304692701;7,339844;63,671265;1000;22;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,378906;187;0,292;-800;-832;2831;198;245,506;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:17:391;41,27718563;2,32732661;693,348651477136;2274,76598971225;10,292969;97,805786;6365;22,75;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;1,230469;237;0,372;-256;-160;3555;255,64;3,587;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:18:484;41,18662078;2,05749798;1005,85259819217;3300,0414382528;7,152344;196,44104;1000;33;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,242188;230;0,368;2592;2720;697;248,38;181,615;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:18:828;41,27791919;2,06959111;312,419116072357;1024,99713277483;2,011719;227,076416;1000;10,25;3C65C2;DLH03K;1014;-21,621;-142,559;148;-2,75;154;-149,238281;148;0,228;2560;2688;530;148,5;217,3315;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:21:008;41,35330565;2,24299033;647,675103894435;2124,91838786102;7,117188;63,61084;1000;21,25;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,378906;186;0,292;-960;-1024;2831;197,12;245,3851;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:21:367;41,2818626;2,32758793;685,728255683556;2249,76469037684;10,269531;96,245728;6365;22,5;34560D;VLG64ZA;1014;-2,109;2,285;252;-0,25;248;0,351562;233;0,368;-256;-32;3555;253,44;2,4884;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:22:477;41,18200683;2,05731542;1059,19385100156;3475,04555411996;7,421875;195,897217;1000;34,75;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,066406;231;0,372;2784;2816;697;249,26;181,6095;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:22:805;41,27543876;2,06801359;365,759107824415;1199,99711131465;2,167969;225,477905;1000;12;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-159,785156;149;0,228;2752;2656;530;148,94;205,8728;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:25:000;41,35182833;2,23865978;632,436626668088;2074,92338223773;6,902344;63,550415;1000;20,75;C0173E;ACA822;1014;0,352;-114,434;196;NV;198;-113,378906;186;0,292;-1024;-1088;2831;197,12;245,3851;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:25:344;41,28647844;2,32775633;685,727972914465;2249,76376265669;10,25;94,702148;6365;22,5;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,175781;228;0,36;-96;0;3555;249,26;1,6095;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:26:461;41,17741167;2,0571217;1120,15514780581;3675,04981512721;7,691406;195,397339;1000;36,75;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-178,59375;230;0,372;2816;2784;697;249,26;181,8347;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:26:773;41,27275711;2,06714239;419,099190975539;1374,99738972019;2,3125;223,313599;1000;13,75;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-168,574219;148;0,232;2688;2720;530;149,38;193,9417;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:28:992;41,35027792;2,23418895;609,578145489097;1999,92836284645;6,679688;63,495483;1000;20;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,203125;186;0,292;-1024;-1056;2831;196,68;245,6488;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:29:320;41,29104707;2,32792903;685,72773865331;2249,76299408332;10,238281;93,169556;6365;22,5;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,527344;226;0,356;-64;32;3555;246,18;1,3953;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:30:453;41,17281989;2,05693175;1173,49649459589;3850,05423932999;7,960938;194,93042;1000;38,5;346692;VLG4VF;1014;-0,176;-178,242;250;0;248;-179,296875;229;0,368;2656;2592;697;250,36;181,8292;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:30:742;41,27004548;2,06656275;480,059320642613;1574,99782153711;2,453125;221,143799;1000;15,75;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-170,15625;149;0,232;2848;2816;530;150,7;188,399;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:32:992;41,34878829;2,22987119;586,719564816915;1924,93301703393;6,464844;63,435059;1000;19,25;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,027344;186;0,292;-1056;-1088;2831;195,8;245,528;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:33:305;41,29547752;2,32810666;685,727551958524;2249,7623815676;10,234375;91,680908;6365;22,5;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,527344;222;0,348;64;64;3555;242,22;1,181;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:34:445;41,1681691;2,05671378;1219,21790687088;4000,05887757826;8,234375;194,49646;1000;40;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,296875;228;0,372;2464;2464;697;251,24;181,8237;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:34:719;41,26724479;2,06608994;533,399484707043;1749,99836540625;2,597656;219,050903;1000;17,5;3C65C2;DLH03K;1014;-2,109;-172,793;150;-0,25;156;-171,210938;148;0,232;2880;2912;530;150,26;187,262;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:36:984;41,34727146;2,22547459;563,860961169936;1849,93759584477;6,246094;63,369141;1000;18,5;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,027344;185;0,288;-1152;-1056;2831;195,36;245,7971;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:37:281;41,29989152;2,32821787;685,72745411098;2249,76206054547;10,234375;90,197754;6365;22,5;34560D;VLG64ZA;1014;0,352;1,23;238;-0,094;232;-0,527344;219;0,344;-32;64;3555;238,26;1,203;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:38:438;41,16353058;2,05650132;1272,55936766043;4175,06367579506;8,507812;194,089966;1000;41,75;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,472656;230;0,376;2528;2496;697;252,34;182,0435;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:38:688;41,26448644;2,06567556;594,359669122845;1949,99897684499;2,742188;217,166748;1000;19,5;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-173,320312;146;0,228;2848;2784;530;150,04;186,5039;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:40:977;41,34583118;2,22122049;541,002268211916;1774,94188164038;6,035156;63,286743;1000;17,75;C0173E;ACA822;1014;0,176;-114,258;194;NV;192;-113,203125;182;0,284;-1184;-1024;2831;194,48;245,6763;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:41:258;41,30422572;2,32826609;685,727441826835;2249,76202024315;10,238281;88,742065;6365;22,5;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,527344;216;0,34;64;32;3555;234,3;1,2195;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:42:422;41,1588365;2,05626342;1325,9008954633;4350,06869387182;8,785156;193,710938;1000;43,5;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,296875;231;0,376;2624;2592;697;253,44;182,2632;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:42:664;41,26179324;2,06537649;647,699877099134;2124,99966478192;2,882812;215,430908;1000;21,25;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-174,726562;142;0,224;2752;2656;530;149,82;185,3668;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:44:969;41,34438015;2,21696849;525,763527083211;1724,94601019568;5,824219;63,204346;1000;17,25;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,027344;179;0,28;-960;-992;2831;191,18;245,5774;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:45:242;41,30848791;2,32842879;693,347398905084;2274,76188022375;10,253906;87,313843;6365;22,75;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,703125;212;0,336;96;64;3555;230,34;1,4941;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:46:414;41,15415765;2,05597569;1379,24246425182;4525,07384641593;9,0625;193,370361;1000;45,25;346692;VLG4VF;1014;0,352;-177,891;254;0,031;254;-179,121094;231;0,376;2752;2656;697;253,44;182,2632;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:46:641;41,25899718;2,06506544;701,04011088144;2300,00043738426;3,03125;213,799438;1000;23;3C65C2;DLH03K;1014;N/A;N/A;N/A;N/A;N/A;-175,78125;141;0,22;2432;2336;530;150,48;184,5703;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:48:961;41,3429213;2,21272628;502,90473585017;1649,94997356667;5,613281;63,121948;1000;16,5;C0173E;ACA822;1014;N/A;N/A;N/A;N/A;N/A;-113,203125;177;0,276;-896;-896;2831;187,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:49:219;41,31269295;2,32845938;693,347481857985;2274,76215237895;10,269531;85,907593;6365;22,75;34560D;VLG64ZA;1014;N/A;N/A;N/A;N/A;N/A;-0,351562;208;0,328;0;32;3555;227,26;1,5106;No alert, no SPI, aircraft airbone
CAT048;20;129;05:17:50:406;41,14947481;2,05574087;1432,58409388177;4700,07919857107;9,339844;193,035278;1000;47;346692;VLG4VF;1014;N/A;N/A;N/A;N/A;N/A;-179,296875;230;0,38;2752;2688;697;254,32;182,2522;No alert, no SPI, aircraft airbone
